dqn,dagger+e,dagger-e
0.7207908526789899,0.9934242785757796,0.9934242785757796
0.8166091695747117,0.9934242785757796,0.9934242785757796
0.8822667763834184,0.9992690509308944,0.9934242785757796
0.867695999491036,0.9934242785757796,0.9934242785757796
0.7937500000000001,0.9999998055498409,0.9934242785757796
0.0,0.9934242785757796,0.9934242785757796
0.866078669592388,0.9934242785757796,0.9934242785757796
0.8182712948458667,0.9934242785757796,0.9934242785757796
0.7155596684046936,0.9934242785757796,0.9934242785757796
0.7850232715166745,0.9934242785757796,0.9934242785757796
0.8432778894165268,0.9934242785757796,0.9934242785757796
0.9402496303669637,0.9934242785757796,0.9934242785757796
0.8005246655518394,0.9934242785757796,0.9934242785757796
0.9006849337473289,0.9999998055498409,0.9934242785757796
0.5290394831160056,0.9934242785757796,0.9934242785757796
0.8608509704722851,0.9934242785757796,0.9934242785757796
0.5875097356376779,0.9934242785757796,0.9934242785757796
0.7278778913394297,0.9999998055498409,0.9934242785757796
0.7039735100912637,0.9934242785757796,0.9934242785757796
0.9021481676989892,0.9934242785757796,0.9934242785757796
0.4333333333333333,0.9934242785757796,0.9934242785757796
0.921997701774154,0.9934242785757796,0.9934242785757796
0.3928007346824817,0.9934242785757796,0.9934242785757796
0.9142420495995307,0.9934242785757796,0.9934242785757796
0.8760227658205845,0.9934242785757796,0.9934242785757796
0.4599185090147048,0.9934242785757796,0.9934242785757796
0.9061637797472379,0.9934242785757796,0.9934242785757796
0.7741749966487019,0.9934242785757796,0.9934242785757796
0.9356848268822489,0.9934242785757796,0.9934242785757796
0.8719429974143764,0.9934242785757796,0.9934242785757796
0.8729413352073085,0.9934242785757796,0.9934242785757796
0.9411831078518779,0.9934242785757796,0.9934242785757796
0.8954598365069363,0.9934242785757796,0.9934242785757796
0.8426337457511897,0.9934242785757796,0.9934242785757796
0.4236150330488621,0.9934242785757796,0.9934242785757796
0.6461438379195727,0.9934242785757796,0.9934242785757796
0.7632503667516426,0.9934242785757796,0.9934242785757796
0.6296518097641638,0.9934242785757796,0.9934242785757796
0.4205644278634653,0.9934242785757796,0.9934242785757796
0.8668310268047327,0.9934242785757796,0.9934242785757796
0.7588030146113822,0.9934242785757796,0.9934242785757796
0.8960690693049672,0.9934242785757796,0.9934242785757796
0.8438135505463007,0.9934242785757796,0.9934242785757796
0.8486268236602321,0.9934242785757796,0.9934242785757796
0.39363332868003664,0.9934242785757796,0.9934242785757796
0.6096182935902401,0.9934242785757796,0.9934242785757796
0.6787209425053421,0.9934242785757796,0.9934242785757796
0.8866373846234847,0.9934242785757796,0.9934242785757796
0.8303920704068855,0.9999998055498409,0.9934242785757796
0.40991576434074845,0.9934242785757796,0.9934242785757796
0.816754403653821,0.9934242785757796,0.9934242785757796
0.0,0.9934242785757796,0.9934242785757796
0.8587715247890527,0.9934242785757796,0.9934242785757796
0.8503720909867774,0.9934242785757796,0.9934242785757796
0.7083366619115549,0.9934242785757796,0.9934242785757796
0.7967218855147938,0.9999998055498409,0.9934242785757796
0.866274382485428,0.9934242785757796,0.9934242785757796
0.8303295315402144,0.9934242785757796,0.9934242785757796
0.9038714979718555,0.9934242785757796,0.9934242785757796
0.8146191959765213,0.9934242785757796,0.9934242785757796
0.8841449785421678,0.9934242785757796,0.9934242785757796
0.834490241060066,0.9934242785757796,0.9934242785757796
0.7464163521488743,0.9934242785757796,0.9934242785757796
0.8782432271154076,0.9934242785757796,0.9934242785757796
0.8625329136098185,0.9934242785757796,0.9934242785757796
0.7928754692014243,0.9934242785757796,0.9934242785757796
0.0,0.9934242785757796,0.9934242785757796
0.7508857556921641,0.9934242785757796,0.9934242785757796
0.47408705110729243,0.9934242785757796,0.9934242785757796
0.8688735746919031,0.9934242785757796,0.9934242785757796
0.3854896398913132,0.9999998055498409,0.9934242785757796
0.8158761554670617,0.9934242785757796,0.9934242785757796
0.8272220871627615,0.9934242785757796,0.9934242785757796
0.4114271863729633,0.9934242785757796,0.9934242785757796
0.7717119910478033,0.9934242785757796,0.9934242785757796
0.7732765785592208,0.9934242785757796,0.9934242785757796
0.8360128697540832,0.9934242785757796,0.9934242785757796
0.7639218165533955,0.9999998055498409,0.9934242785757796
0.7346544767053511,0.9934242785757796,0.9934242785757796
0.8747187614356087,0.9934242785757796,0.9934242785757796
0.8621989378477718,0.9934242785757796,0.9934242785757796
0.4676317514957792,0.9934242785757796,0.9934242785757796
0.0,0.9934242785757796,0.9934242785757796
0.8998500297325435,0.9934242785757796,0.9934242785757796
